Status,Server,Name,Model,Processor,Proc. Count,Memory,Serial Number,iLO,iLO FW,ROM Version,Appliance Name
OK,"SBICDCENCL07, bay 4",sccppblresx257.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,393216,SGH905YT9V,"1. 172.16.40.185, 2. fe80:0:0:0:af1:eaff:fe8f:998e",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL24, bay 4",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,32768,SGH930SWMW,1. 172.16.67.163,2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 4",SCCPPBLRAPP052,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VS0L,1. 172.16.42.84,2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
Critical,"SBICDCENCL06, bay 4",sccppblrdbo611,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,262144,SGH024WFCV,"1. 172.16.40.161, 2. fe80:0:0:0:9640:c9ff:fef7:ca6a",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 5",sccppblrapp570,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VRP6,"1. 172.16.40.186, 2. fe80:0:0:0:7210:6fff:febe:3d48",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL42, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,196608,SGH703VJ2H,"1. 172.16.66.73, 2. fe80:0:0:0:7210:6fff:febd:46bc",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 5",sccppblrdbo027,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5CM,"1. 172.16.40.162, 2. fe80:0:0:0:7210:6fff:fe48:372e",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL25, bay 5",sccppblrapp370,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH015YK26,"1. 172.16.42.14, 2. fe80:0:0:0:9640:c9ff:feec:9b02",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL24, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V52W,1. 172.16.67.164,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL19, bay 5",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz,2,262144,SGH914SLHS,"1. 172.16.66.105, 2. fe80:0:0:0:5680:28ff:fe57:ceec",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL33, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,65536,SGH821W9PR,1. 172.16.67.188,2.82 Feb 06 2023,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL50, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH802WS19,"1. 172.16.67.80, 2. fe80:0:0:0:d267:26ff:feca:a7f4",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL27, bay 5",SCCPPBLRDPM04,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5E4,"1. 172.16.67.64, 2. fe80:0:0:0:7210:6fff:fe48:3602",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 5",SCCPPBLRAPP024,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH739TFX8,1. 172.16.42.85,2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL49, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH708YNXJ,1. 172.16.66.215,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL09, bay 5",sccppblresx255.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,2,393216,SGH930SGMF,"1. 172.16.40.234, 2. fe80:0:0:0:af1:eaff:fe92:eef8",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL10, bay 5",sccppblrweb589,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS0D,"1. 172.16.41.14, 2. fe80:0:0:0:7210:6fff:febb:cdb6",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 5",sccppblrdbo067,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5CK,"1. 172.16.40.66, 2. fe80:0:0:0:7210:6fff:fe4a:7ede",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL46, bay 5",sccpublrdbo968,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH831YFHN,"1. 172.16.66.151, 2. fe80:0:0:0:ba83:3ff:fe4a:6948",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL21, bay 5",sccppblrapp380,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH015YK28,"1. 172.16.41.230, 2. fe80:0:0:0:9640:c9ff:feee:7a32",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL48, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V59S,"1. 172.16.66.167, 2. fe80:0:0:0:7210:6fff:fe4a:7e24",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 5",sccppblrdbo949,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS11,"1. 172.16.40.210, 2. fe80:0:0:0:7210:6fff:febb:cdc8",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL15, bay 5",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,524288,SGH703VJ2D,"1. 172.16.41.86, 2. fe80:0:0:0:7210:6fff:febd:46ba",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL18, bay 5",SCCPPBLRDBS799,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,131072,SGH802WX2V,"1. 172.16.41.158, 2. fe80:0:0:0:d267:26ff:fed2:8e50",2.82 Feb 06 2023,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL10, bay 6",sccppblrapp456,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5E6,"1. 172.16.41.15, 2. fe80:0:0:0:7210:6fff:fe4a:5990",2.79 Nov 16 2021,I36 v2.96 (05/17/2022),DC-C7000-1
OK,"SBICDCENCL21, bay 6",sccppblrapp381,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH024WFCJ,"1. 172.16.41.231, 2. fe80:0:0:0:9640:c9ff:fef7:c880",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL46, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V56S,"1. 172.16.66.152, 2. fe80:0:0:0:7210:6fff:fe48:3746",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,65536,SGH831YFJ3,"1. 172.16.40.211, 2. fe80:0:0:0:d267:26ff:fed4:33aa",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL25, bay 6",sccppblrapp371,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH015YK24,"1. 172.16.42.15, 2. fe80:0:0:0:9640:c9ff:fe24:d40",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL15, bay 6",sccppblrdbo385,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5DX,"1. 172.16.41.87, 2. fe80:0:0:0:7210:6fff:fe4a:7f6c",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL26, bay 6",sccppblresx221.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,524288,SGH808VB5L,"1. 172.16.42.39, 2. fe80:0:0:0:d267:26ff:fecd:bb50",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL43, bay 6",sccppblresx299.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,393216,SGH918WN03,1. 172.16.42.86,2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL49, bay 6",SCCPTBLRESX396.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH808VB59,1. 172.16.66.216,2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL09, bay 6",sccppblrweb572,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH610V5FA,"1. 172.16.40.235, 2. fe80:0:0:0:7210:6fff:fe4a:7f70",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 6",sccppblrdbo343,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5D2,"1. 172.16.40.67, 2. fe80:0:0:0:7210:6fff:feb8:a778",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
Critical,"SBICDCENCL06, bay 6",sccppblrapp375,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH024WFCZ,"1. 172.16.40.163, 2. fe80:0:0:0:9640:c9ff:fef7:c5a2",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL27, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH739TFXC,"1. 172.16.67.65, 2. fe80:0:0:0:7210:6fff:fec6:35da",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL48, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH736XA21,"1. 172.16.66.168, 2. fe80:0:0:0:9af2:b3ff:feeb:1fa4",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL42, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH736X88A,"1. 172.16.66.74, 2. fe80:0:0:0:9af2:b3ff:feeb:1e4c",2.55 Aug 16 2017,I36 v2.52 (10/25/2017),DC-C7000-1
OK,"SBICDCENCL33, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,131072,SGH708YNKJ,1. 172.16.67.189,2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL04, bay 6",sccppblrdbo947,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH703VS1F,"1. 172.16.40.115, 2. fe80:0:0:0:7210:6fff:febb:c312",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL24, bay 6",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,65536,SGH929YNQ2,1. 172.16.67.165,2.55 Oct 01 2021,I41 v2.72 (09/29/2022),DC-C7000-1
OK,"SBICDCENCL18, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5F0,"1. 172.16.41.159, 2. fe80:0:0:0:7210:6fff:fe4a:8c6a",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
Warning,"SBICDCENCL50, bay 6",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V59C,"1. 172.16.67.81, 2. fe80:0:0:0:7210:6fff:fe4a:ba22",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL07, bay 6",sccppblresx331.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4216 CPU @ 2.10GHz,2,524288,SGH915SMKT,"1. 172.16.40.187, 2. fe80:0:0:0:5680:28ff:fe57:b31a",2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL26, bay 7",sccppblrapp082,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,2,262144,SGH010TK3T,"1. 172.16.42.40, 2. fe80:0:0:0:9640:c9ff:feee:663a",2.55 Oct 01 2021,I41 v2.54 (09/03/2021),DC-C7000-1
OK,"SBICDCENCL04, bay 7",sccppblrapp373,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,65536,SGH831YFHV,"1. 172.16.40.116, 2. fe80:0:0:0:ba83:3ff:fe49:5d9c",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL50, bay 7",sccpublrapp398,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5CV,"1. 172.16.67.82, 2. fe80:0:0:0:7210:6fff:fe48:374c",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL43, bay 7",SBICDCJMPMGP03,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4112 CPU @ 2.60GHz,2,65536,SGH951Y3WN,1. 172.16.42.87,3.06 Jul 10 2024,I41 v3.30 (07/31/2024),DC-C7000-1
OK,"SBICDCENCL02, bay 7",SCCPPBLRAPP741,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,196608,SGH742X951,"1. 172.16.40.68, 2. fe80:0:0:0:7210:6fff:fec6:35ba",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL21, bay 7",sccppblresx268.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,131072,SGH802WS17,"1. 172.16.41.232, 2. fe80:0:0:0:d267:26ff:feca:a7de",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL09, bay 7",sccppblresx261.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,393216,SGH905YTB9,"1. 172.16.40.236, 2. fe80:0:0:0:af1:eaff:fe8f:99f6",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL18, bay 7",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,327680,SGH808VB5F,"1. 172.16.41.160, 2. fe80:0:0:0:d267:26ff:fecd:b8da",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL46, bay 7",sccpublrdbo956,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,65536,SGH831YFHL,"1. 172.16.66.153, 2. fe80:0:0:0:ba83:3ff:fe4a:67ea",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL25, bay 7",sccppblresx270.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,131072,SGH802WS15,"1. 172.16.42.16, 2. fe80:0:0:0:d267:26ff:feca:ab40",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
Critical,"SBICDCENCL06, bay 7",sccppblrapp409,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,65536,SGH736XA25,"1. 172.16.40.164, 2. fe80:0:0:0:9af2:b3ff:feeb:23f8",2.77 Dec 07 2020,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL27, bay 7",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH736X88F,"1. 172.16.67.66, 2. fe80:0:0:0:9af2:b3ff:feeb:1d56",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL48, bay 7",sccptblresx315.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,458752,SGH821W9BM,"1. 172.16.66.169, 2. fe80:0:0:0:d267:26ff:fed4:453c",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL33, bay 7",sccppblresx246.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH739TFX0,1. 172.16.67.190,2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL10, bay 7",sccppblrapp673,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5EX,"1. 172.16.41.16, 2. fe80:0:0:0:7210:6fff:fe4a:7fb4",2.79 Nov 16 2021,I36 v2.96 (05/17/2022),DC-C7000-1
OK,"SBICDCENCL07, bay 7",sccppblresx258.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2683 v4 @ 2.10GHz,2,393216,SGH905YTB7,"1. 172.16.40.188, 2. fe80:0:0:0:5680:28ff:fe55:c2ac",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL08, bay 7",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,262144,SGH929S3D1,"1. 172.16.40.212, 2. fe80:0:0:0:af1:eaff:fef0:dd76",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
Warning,"SBICDCENCL15, bay 7",sccppblresx293.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,393216,SGH609V0F6,"1. 172.16.41.88, 2. fe80:0:0:0:7210:6fff:fe4a:7db8",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL42, bay 7",,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4214 CPU @ 2.20GHz,2,262144,SGH010TK3Y,"1. 172.16.66.75, 2. fe80:0:0:0:9640:c9ff:feee:6712",2.14 Feb 11 2020,I41 v2.32 (03/09/2020),DC-C7000-1
OK,"SBICDCENCL49, bay 7",SCCPTBLRESX398.sbicmpc.internal,ProLiant BL460c Gen10,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,2,393216,SGH915SMKP,1. 172.16.66.217,2.78 Dec 16 2022,I41 v2.76 (02/09/2023),DC-C7000-1
OK,"SBICDCENCL10, bay 8",sccppblrapp588,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,196608,SGH609V0F4,"1. 172.16.41.17, 2. fe80:0:0:0:7210:6fff:fe4a:8c10",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL26, bay 8",sccppblrapp737,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,32768,SGH703VS0W,"1. 172.16.42.41, 2. fe80:0:0:0:ba83:3ff:fe4a:6938",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL15, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,262144,SGH821W9PN,"1. 172.16.41.89, 2. fe80:0:0:0:d267:26ff:fed5:a0d8",2.72 Oct 20 2019,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL50, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V547,"1. 172.16.67.83, 2. fe80:0:0:0:7210:6fff:fe4a:bb4c",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL54, bay 8",WIN-FI6N83LS2CO,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH821W9PL,"1. 172.16.34.132, 2. fe80:0:0:0:d267:26ff:fece:e82a",2.79 Nov 16 2021,I36 v2.96 (05/17/2022),DC-C7000-1
OK,"SBICDCENCL49, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,262144,SGH742X955,1. 172.16.66.218,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL43, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH736X9XN,1. 172.16.42.88,2.79 Nov 16 2021,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL27, bay 8",SCCPPBLRDPM06,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,131072,SGH736X9XR,"1. 172.16.67.67, 2. fe80:0:0:0:9af2:b3ff:feeb:1c94",2.82 Feb 06 2023,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL33, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2620 v4 @ 2.10GHz,2,65536,SGH831YFHX,1. 172.16.67.191,2.82 Feb 06 2023,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL18, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V54J,"1. 172.16.41.161, 2. fe80:0:0:0:7210:6fff:fe4a:8ca2",2.79 Nov 16 2021,I36 v3.30 (09/21/2023),DC-C7000-1
OK,"SBICDCENCL21, bay 8",sccppblresx281.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,131072,SGH742X959,"1. 172.16.41.233, 2. fe80:0:0:0:7210:6fff:fec6:34ca",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
OK,"SBICDCENCL46, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2670 v3 @ 2.30GHz,2,262144,SGH610V59M,"1. 172.16.66.154, 2. fe80:0:0:0:7210:6fff:fe4a:7e1a",2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL04, bay 8",sccppblrapp789,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH610V5F6,"1. 172.16.40.117, 2. fe80:0:0:0:7210:6fff:fe48:37c8",2.74 May 08 2020,I36 v2.76 (10/21/2019),DC-C7000-1
OK,"SBICDCENCL48, bay 8",sccpublrdbo435,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,131072,SGH610V5CP,"1. 172.16.66.170, 2. fe80:0:0:0:7210:6fff:fe4a:bcf0",2.73 Feb 11 2020,I36 v2.76 (10/21/2019),DC-C7000-1
Warning,"SBICDCENCL42, bay 8",sccppblresx90.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2698 v4 @ 2.20GHz,2,458752,SGH821W9BS,"1. 172.16.66.76, 2. fe80:0:0:0:d267:26ff:fed5:79c6",2.79 Nov 16 2021,I36 v2.80 (10/16/2020),DC-C7000-1
OK,"SBICDCENCL24, bay 8",,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2623 v4 @ 2.60GHz,2,65536,SGH739TFWV,1. 172.16.67.167,2.78 Apr 28 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL02, bay 8",sccppblrapp660,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2630 v3 @ 2.40GHz,2,262144,SGH708YNXD,"1. 172.16.40.69, 2. fe80:0:0:0:7210:6fff:febf:70c8",2.79 Nov 16 2021,I36 v2.90 (04/29/2021),DC-C7000-1
OK,"SBICDCENCL08, bay 8",sccppblrdbo612,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,262144,SGH024WFCN,"1. 172.16.40.213, 2. fe80:0:0:0:9640:c9ff:fef7:c83e",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
OK,"SBICDCENCL09, bay 8",sccppblresx327.sbicmpc.internal,ProLiant BL460c Gen9,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz,2,393216,SGH742X953,"1. 172.16.40.237, 2. fe80:0:0:0:7210:6fff:fec6:3492",2.82 Feb 06 2023,I36 v3.08 (01/12/2023),DC-C7000-1
Critical,"SBICDCENCL06, bay 8",sccppblrapp389,ProLiant BL460c Gen10,Intel(R) Xeon(R) Silver 4215 CPU @ 2.50GHz,2,65536,SGH015YJJJ,"1. 172.16.40.165, 2. fe80:0:0:0:9640:c9ff:fe20:5682",2.42 Apr 05 2021,I41 v2.42 (01/23/2021),DC-C7000-1
